70.74396421,58.17309573,49.85280541,62.08681286,51.83354379,32.11886024,33.20430333,33.66850207,38.67858305,39.78247993,20.43003126,33.67407219,36.93068462,42.32498425,42.65246522,40.56346333,39.17713693,33.91759697,40.87892336,58.65673984,55.50008303,48.32965195,66.05844186,71.41106143,76.37210512,73.79056581,78.09359383,63.83107432,65.74282259,78.0893514,64.49843882,75.21962624
63.78662179,61.86158151,40.17645016,47.48218494,49.70526559,34.95840453,36.23457606,22.58970111,41.25038104,28.85261929,20.3321652,23.82019154,28.64963308,36.84595136,44.97934675,49.00316194,55.03936507,38.94148513,41.69386534,57.67138393,50.7989785,67.90446976,74.17496992,75.77105241,75.23347762,67.57333992,78.25398931,58.03192462,76.70765918,73.58625983,67.97544174,64.32615909
66.97058348,103.8865885,77.19111052,59.72171271,48.6962112,50.35850301,43.3730185,71.72911383,61.81156199,58.08505924,30.33175798,71.15184779,66.34516168,41.59635698,51.83098262,62.15880091,67.51986954,74.41250792,78.11585493,70.32512553,89.24019694,83.44766404,83.63681635,85.9883721,87.4703582,99.14413159,81.60570747,87.28514036,97.67328077,55.39937441,99.00561574,57.95218504
36.33610393,91.40767199,94.94148307,71.25138105,42.96598755,41.04725827,71.9962027,61.20175876,29.75300422,50.76980099,43.44580309,85.06933351,48.64843137,68.69360461,55.10584548,76.3567277,75.40331055,71.40174726,120.031679,95.07401557,119.585489,108.6675094,91.86502444,104.3766542,62.99463327,69.97706158,62.84409064,82.16406392,70.81229729,61.46308903,93.7123083,57.65129699
47.38835372,58.42145707,45.35494331,79.65732478,23.60020861,70.41266442,73.16417026,45.47577183,25.46846315,80.61599786,83.71798041,89.8239826,89.00387585,58.26335666,62.64757606,55.94183327,101.5604172,104.0130582,90.84953416,66.55769462,94.19206203,77.66493394,99.19481704,93.77105905,105.0217117,81.85260998,57.31218532,103.212055,84.46711536,83.53900258,75.56072518,56.21474295
65.10624109,43.02770456,24.31323948,40.64908158,24.74589468,55.65108526,43.51863054,52.56023106,85.68950955,64.21423072,68.95999185,91.52190745,74.45275695,70.45913967,72.8743562,62.90504,121.3254367,117.7308933,98.04099199,116.4286304,106.4064872,82.61022037,116.843525,97.9364571,103.6295474,106.5038061,61.60189715,63.21883911,65.89196924,72.24115535,71.53997379,76.82231731
41.22822828,49.43119873,41.97330862,35.58274048,40.39365131,59.58995935,74.71736778,48.20818117,78.62087744,88.09901627,62.57649771,96.09990558,113.8942906,76.22240959,96.39496836,82.43633011,88.68582133,75.22158272,90.97060696,102.1174341,61.45967506,90.48993713,117.4309564,82.36579101,74.66164689,85.04700063,95.2070438,55.16310357,82.95589435,71.81307745,47.08042931,74.18835563
52.3202553,63.0805333,67.08414238,52.47956158,49.66570191,87.13997345,50.21078498,57.20570069,57.39598056,79.5074096,82.08073019,51.26273362,85.1955322,67.91154688,110.3529736,86.59975453,96.68395907,84.85102272,110.9467846,81.74863565,79.77072814,62.9320133,103.8968742,98.85203085,69.98208174,86.32129638,89.46718224,56.30910246,58.50721041,36.51387216,46.27186452,85.97435676
68.51991828,72.39233812,60.11160918,63.47554438,85.36653283,80.30921252,92.18857405,102.4401362,81.74368002,54.97688387,65.4166263,109.293718,86.52075465,62.14538571,77.60125049,111.2969547,61.8236653,66.89708111,99.20675567,97.44712298,101.9250711,56.81390324,77.58887715,52.17983306,57.57232366,81.02794559,80.20285881,68.72227395,54.95722616,61.54738187,41.81895605,56.80621385
38.10564433,58.58145895,89.55544493,70.31592957,91.08183942,76.00705267,102.1051423,85.25678748,80.25703035,82.85029538,78.8524301,116.4043401,77.64203721,75.2076963,97.46603495,79.40278967,121.346309,102.0257942,114.5637308,65.7878061,56.7929134,97.79920585,60.01100645,82.08126157,75.19790741,73.16370304,55.31743042,50.04994037,73.44029643,54.64430631,34.9807732,58.61991062
83.87484281,78.28276742,63.78685384,49.97855788,74.41022294,114.0958772,76.21737405,80.46761974,110.0341708,111.0619402,113.2380847,112.9654072,93.51762933,92.54282531,98.03210849,100.4873735,113.5842345,100.4749316,77.94691786,65.07543078,78.397439,86.55570533,80.76625572,77.78210468,69.58600276,40.74455108,51.4159273,41.95636682,69.98385746,28.73425916,46.42617534,54.5564017
68.06518377,70.77504664,47.30678803,47.05033945,90.39671069,83.93613815,76.79073426,87.10015925,115.02471,92.94628152,108.6549491,67.85738282,79.10273457,90.51306993,85.16934417,81.45780601,87.63542772,105.0846381,63.03896444,57.65865206,74.27508013,51.25676482,66.27110845,44.78980507,33.59323686,68.32705791,65.08039451,73.81490914,54.67476124,32.944687,39.04148037,43.44470312
277.4613332,78.49438952,97.88469466,79.59202682,111.4936253,97.75687175,92.72308237,107.1253304,98.77250883,86.93968621,84.08475925,93.84013149,69.02077211,56.32096886,65.01542207,52.02722899,84.03542737,91.23558114,60.34318929,49.72452754,66.59738348,47.54527592,44.77304411,57.65982191,60.02011418,56.70304985,53.2770224,36.75024187,45.51008199,72.24559506,72.58290875,86.14206801
252.9346816,61.09773719,75.6601197,106.6010091,76.24811799,90.72100093,107.0515802,108.5458167,85.25156043,94.59397193,78.33695076,86.51209586,99.60065046,72.25930692,108.6087304,97.04564042,59.78487074,53.74740971,48.295355,44.20479758,46.03297442,66.34002764,25.95987423,38.92846703,79.19205639,36.45499701,69.20870255,45.66886476,43.66354779,88.72792958,88.25793381,98.18492154
186.7535522,107.9538911,76.26648809,73.96064019,116.2417304,117.8326476,107.683495,87.34694242,73.90614425,92.86740144,68.85838112,111.5516951,86.47374285,77.76024196,89.56367493,88.27169096,52.00692046,82.24331809,68.89588214,78.28299618,42.82423167,84.96423931,40.91586209,21.85099686,79.07234875,50.35834573,57.1117859,80.27001162,102.3720832,79.01745019,88.60088398,91.0028416
114.6605386,95.46880108,93.71446553,97.92210994,113.2713964,115.5170499,69.94356866,79.99179569,60.51358412,84.35635509,76.56519531,102.4039,61.10183813,58.25745733,42.77533068,80.97741375,62.55544954,31.80785826,34.10840748,60.74026632,23.91914596,72.99412263,72.07491469,37.11459602,33.23166433,99.39484153,70.1922635,62.96067543,100.4846836,94.03067522,102.7423327,110.2505642
88.81297928,83.96268125,108.3281393,98.73351201,83.28969422,105.7472996,73.10273606,81.19634146,64.15601807,82.56743576,57.77847653,48.48420374,55.81439617,67.83618286,65.94792992,58.45176844,67.71394197,39.20599287,35.52967913,66.29689937,43.12801079,73.72595134,48.47238204,97.63456763,37.18184393,96.70844793,86.7986707,111.0505556,55.82450369,88.89642115,104.5339814,95.04445102
112.9136261,107.7087711,101.7907222,107.1576341,83.59626266,98.80237055,70.95844714,77.03896341,106.5703789,100.7142962,75.15307787,59.31292252,62.05275125,30.91746783,46.34078805,38.13343038,58.36573521,25.30717411,71.25944362,72.83440578,80.71840445,64.30917574,58.13590556,93.9890847,84.34704924,58.08505874,109.1295325,112.2609179,106.1660031,113.2316278,100.6539389,84.59029311
118.1743452,103.1202659,72.02711059,63.36811987,72.16640852,101.7634849,109.6808779,61.918358,72.02489768,60.91855728,87.37778015,70.32832076,75.50084835,53.02213316,52.06178255,35.84464411,43.92416879,72.090996,78.50125088,87.22458639,94.20710384,81.31939319,79.27318389,94.53946657,107.3535469,62.12176004,87.3223416,76.91292514,119.9848505,103.0151938,92.89625433,94.1933377
89.66791575,70.94997544,59.77797675,80.61487033,84.30910476,95.09297468,70.23682832,79.08307062,56.53919865,55.24865007,70.2883666,58.07988777,29.40699802,40.3139669,75.53146707,63.58191543,71.0358897,52.70638707,55.92601794,51.21869229,54.63603263,84.16426283,67.47810274,69.22330097,115.2728456,74.00308785,84.38238055,103.6036533,99.36509421,93.90422658,119.9979599,109.4291866
60.71493121,97.43371504,71.77646534,60.75606116,80.86522029,87.3518985,55.65372224,43.03334204,61.62618986,36.50102191,24.36844454,46.65865475,27.6055746,41.96180657,49.99905248,74.17591839,37.39224062,70.50105421,94.99602682,83.99874939,79.94009677,55.91895532,73.65269452,62.15012149,76.34169563,79.04886698,68.34621201,65.51789603,72.99052072,87.99386775,74.3451716,86.1776985
81.76251251,88.25429081,56.18197644,94.39274473,78.08031074,31.32682327,71.10968208,78.71873844,39.22736657,43.94291652,65.15231514,69.14985961,40.4035665,37.18094687,58.98813721,73.62637552,70.59508965,74.96291922,67.73784044,96.23279959,66.52029921,70.80468611,110.8138632,121.2942084,84.41279689,101.1721571,70.4668361,85.51734468,84.33554981,87.47171427,67.81926319,87.01925108
